RegisterNo,ProvinceID,AmphurID,Name,Address
6-50-02-09/1-0021,50,02,วิสาหกิจชุมชนกลุ่มผลิตลำไยคุณภาพแปลงใหญ่  อำเภอจอมทอง,"
                                        135  หมู่ 4  ต.แม่สอย  อ.จอมทอง  จ.เชียงใหม่ โทรศัพท์ 0856278606 
                                    "
6-50-02-09/1-0022,50,02,วิสาหกิจชุมชนกลุ่มเกษตรและแปรรูปตำบลแม่สอย,"
                                        301  หมู่ 5  ต.แม่สอย  อ.จอมทอง  จ.เชียงใหม่ โทรศัพท์ 0871936323 
                                    "
6-50-02-09/1-0023,50,02,วิสาหกิจชุมชนกลุ่มโคเนื้อเศรษฐกิจตำบลแม่สอย,"
                                        64  หมู่ 7  ต.แม่สอย  อ.จอมทอง  จ.เชียงใหม่ โทรศัพท์ 0643619128 
                                    "
6-50-02-09/1-0024,50,02,วิสาหกิจชุมชนกลุ่มพัฒนาอาชีพเพื่อส่งเสริมการปลูกและแปรรูปลำไยและสมุนไพรบ้านหนองคัน,"
                                        149  หมู่ 1  ต.แม่สอย  อ.จอมทอง  จ.เชียงใหม่ โทรศัพท์ 0993729995 
                                    "
6-50-02-09/1-0025,50,02,วิสาหกิจชุมชนกลุ่มเกษตรกรบ้านโรงวัว,"
                                        2269  หมู่ 5  ต.แม่สอย  อ.จอมทอง  จ.เชียงใหม่ โทรศัพท์ 0861902002 
                                    "
6-50-03-01/1-0008,50,03,วิสาหกิจชุมชนกลุ่มเลี้ยงสุกรบ้านทุ่งยาว,"
                                        22  หมู่ 1  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 098540755 
                                    "
6-50-03-01/1-0011,50,03,วิสาหกิจชุมชนกลุ่มดอกไม้ประดิษฐ์บ้านสันหนอง,"
                                        247  หมู่ 3  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 053485394 
                                    "
6-50-03-01/1-0027,50,03,วิสาหกิจชุมชนกลุ่มหัตถกรรมเส้นสายลายเมืองท้องฝาย,"
                                        46  หมู่ 8  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 053485439 
                                    "
6-50-03-01/1-0035,50,03,วิสาหกิจชุมชนกลุ่มแปรรูปสินค้าเกษตรบ้านพุทธเอ้น-กอก,"
                                        280  หมู่ 15  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 053828155 
                                    "
6-50-03-01/1-0053,50,03,วิสาหกิจชุมชนกลุ่มทำน้ำพริกบ้านสันหนอง,"
                                        52/2  หมู่ 3  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 053828153 
                                    "
6-50-03-01/1-0058,50,03,วิสาหกิจชุมชนกลุ่มเกษตรพอเพียงบ้านท้องฝาย,"
                                        74  หมู่ 8  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 0832043782 
                                    "
6-50-03-01/1-0090,50,03,วิสาหกิจชุมชนเกษตรธรรมชาติปลอดภัยบ้านแม่ปาน-สันเกี๋ยง2,"
                                        62  หมู่ 10  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์   
                                    "
6-50-03-01/1-0093,50,03,วิสาหกิจชุมชนกลุ่มเลี้ยงโคบ้านทุ่งยาว,"
                                        109  หมู่ 1  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์   
                                    "
6-50-03-01/1-0096,50,03,วิสาหกิจชุมชนพัฒนาเกษตรกรปลูกพืชเลี้ยงสัตว์ไทยแลนด์40,"
                                        154/1  หมู่ 12  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 0842881774 
                                    "
6-50-03-01/1-0099,50,03,วิสาหกิจชุมชนเกษตรกรผู้เลี้ยงโคแม่ปาน 38,"
                                        8  หมู่ 10  ต.ช่างเคิ่ง  อ.แม่แจ่ม  จ.เชียงใหม่ โทรศัพท์ 0988055901 
                                    "
